3000424,"33.209042,-112.269886"
3000425,"33.209042,-112.267886"
3000426,"33.209042,-112.265886"
3000427,"33.209042,-112.263886"
3000428,"33.209042,-112.261886"
3000429,"33.209042,-112.259886"
3000430,"33.209042,-112.257886"
3000431,"33.209042,-112.255886"
3000432,"33.209042,-112.253886"
3000433,"33.209042,-112.251886"
3000434,"33.209042,-112.249886"
3000435,"33.209042,-112.247886"
3000436,"33.209042,-112.245886"
3000437,"33.209042,-112.243886"
3000438,"33.209042,-112.241886"
3000439,"33.209042,-112.239886"
3000440,"33.209042,-112.237886"
3000441,"33.209042,-112.235886"
3000442,"33.209042,-112.233886"
3000443,"33.209042,-112.231886"
3000444,"33.209042,-112.229886"
3000445,"33.209042,-112.227886"
3000446,"33.209042,-112.225886"
3000447,"33.209042,-112.223886"
3000448,"33.209042,-112.221886"
3000449,"33.209042,-112.219886"
3000450,"33.209042,-112.217886"
3000451,"33.209042,-112.215886"
3000452,"33.209042,-112.213886"
3000453,"33.209042,-112.211886"
3000454,"33.209042,-112.209886"
3000455,"33.209042,-112.207886"
3000456,"33.209042,-112.205886"
3000457,"33.209042,-112.203886"
3000458,"33.209042,-112.089886"
3000459,"33.209042,-112.087886"
3000460,"33.209042,-112.085886"
3000461,"33.209042,-112.083886"
3000462,"33.209042,-112.081886"
3000463,"33.209042,-112.079886"
3000464,"33.209042,-112.077886"
3000465,"33.209042,-112.075886"
3000466,"33.209042,-112.073886"
3000467,"33.209042,-112.071886"
3000468,"33.209042,-112.069886"
3000469,"33.209042,-112.067886"
3000470,"33.209042,-112.065886"
3000471,"33.209042,-112.063886"
3000472,"33.209042,-112.061886"
3000473,"33.209042,-112.059886"
3000474,"33.209042,-112.057886"
3000475,"33.209042,-112.055886"
3000476,"33.209042,-112.053886"
3000477,"33.209042,-112.051886"
3000478,"33.209042,-112.049886"
3000479,"33.209042,-112.047886"
3000480,"33.209042,-112.045886"
3000481,"33.209042,-112.043886"
3000482,"33.209042,-112.041886"
3000483,"33.209042,-112.039886"
3000484,"33.209042,-112.037886"
3000485,"33.209042,-112.035886"
3000486,"33.209042,-112.033886"
3000487,"33.209042,-112.031886"
3000488,"33.209042,-112.029886"
3000489,"33.209042,-112.027886"
3000490,"33.209042,-112.025886"
3000491,"33.209042,-112.023886"
3000492,"33.209042,-112.021886"
3000493,"33.209042,-112.019886"
3000494,"33.209042,-112.017886"
3000495,"33.209042,-112.015886"
3000496,"33.209042,-112.013886"
3000497,"33.209042,-112.011886"
3000498,"33.209042,-112.009886"
3000499,"33.209042,-112.007886"
3000500,"33.209042,-112.005886"
3000501,"33.209042,-112.003886"
3000502,"33.209042,-112.001886"
3000503,"33.209042,-111.999886"
3000504,"33.209042,-111.997886"
3000505,"33.209042,-111.995886"
3000506,"33.209042,-111.891886"
3000507,"33.209042,-111.889886"
3000508,"33.209042,-111.887886"
3000509,"33.209042,-111.885886"
3000510,"33.209042,-111.883886"
3000511,"33.209042,-111.881886"
3000512,"33.209042,-111.879886"
3000513,"33.209042,-111.877886"
3000514,"33.209042,-111.875886"
3000515,"33.209042,-111.873886"
3000516,"33.209042,-111.871886"
3000517,"33.209042,-111.869886"
3000518,"33.209042,-111.867886"
3000519,"33.209042,-111.865886"
3000520,"33.209042,-111.863886"
3000521,"33.209042,-111.861886"
3000522,"33.209042,-111.859886"
3000523,"33.209042,-111.857886"
3000524,"33.209042,-111.855886"
3000525,"33.209042,-111.853886"
3000526,"33.209042,-111.851886"
3000527,"33.209042,-111.849886"
3000528,"33.209042,-111.847886"
3000529,"33.209042,-111.845886"
3000530,"33.209042,-111.843886"
3000531,"33.209042,-111.841886"
3000532,"33.209042,-111.839886"
3000533,"33.209042,-111.837886"
3000534,"33.209042,-111.835886"
3000535,"33.209042,-111.833886"
3000536,"33.209042,-111.831886"
3000537,"33.209042,-111.829886"
3000538,"33.209042,-111.827886"
3000539,"33.209042,-111.825886"
3000540,"33.209042,-111.823886"
3000541,"33.209042,-111.821886"
3000542,"33.209042,-111.819886"
3000543,"33.209042,-111.817886"
3000544,"33.209042,-111.815886"
3000545,"33.209042,-111.813886"
3000546,"33.209042,-111.811886"
3000547,"33.209042,-111.809886"
3000548,"33.209042,-111.807886"
3000549,"33.209042,-111.805886"
3000550,"33.209042,-111.803886"
3000551,"33.209042,-111.801886"
3000552,"33.209042,-111.799886"
3000553,"33.209042,-111.797886"
3000554,"33.209042,-111.795886"
3000555,"33.209042,-111.793886"
3000556,"33.209042,-111.791886"
3000557,"33.209042,-111.789886"
3000558,"33.209042,-111.787886"
3000559,"33.209042,-111.785886"
3000560,"33.209042,-111.783886"
3000561,"33.209042,-111.781886"
3000562,"33.209042,-111.779886"
3000563,"33.209042,-111.777886"
3000564,"33.209042,-111.775886"
3000565,"33.209042,-111.773886"
3000566,"33.209042,-111.771886"
3000567,"33.209042,-111.769886"
3000568,"33.209042,-111.767886"
3000569,"33.209042,-111.765886"
3000570,"33.209042,-111.763886"
3000571,"33.209042,-111.761886"
3000572,"33.209042,-111.759886"
3000573,"33.209042,-111.757886"
3000574,"33.209042,-111.755886"
3000575,"33.209042,-111.753886"
3000576,"33.209042,-111.751886"
3000577,"33.209042,-111.749886"
3000578,"33.209042,-111.747886"
3000579,"33.209042,-111.745886"
3000580,"33.209042,-111.743886"
3000581,"33.209042,-111.741886"
3000582,"33.209042,-111.739886"
3000583,"33.209042,-111.737886"
3000584,"33.209042,-111.735886"
3000585,"33.209042,-111.733886"
3000586,"33.209042,-111.731886"
3000587,"33.209042,-111.729886"
3000588,"33.209042,-111.727886"
3000589,"33.209042,-111.725886"
3000590,"33.209042,-111.723886"
3000591,"33.209042,-111.721886"
3000592,"33.209042,-111.719886"
3000593,"33.209042,-111.717886"
3000594,"33.209042,-111.715886"
3000595,"33.209042,-111.713886"
3000596,"33.209042,-111.711886"
3000597,"33.209042,-111.709886"
3000598,"33.209042,-111.707886"
3000599,"33.209042,-111.705886"
3000600,"33.209042,-111.703886"
3000601,"33.209042,-111.701886"
3000602,"33.209042,-111.699886"
3000603,"33.209042,-111.697886"
3000604,"33.209042,-111.695886"
3000605,"33.209042,-111.693886"
3000606,"33.209042,-111.691886"
3000607,"33.209042,-111.689886"
3000608,"33.209042,-111.687886"
3000609,"33.209042,-111.685886"
3000610,"33.209042,-111.683886"
3000611,"33.209042,-111.681886"
3000612,"33.209042,-111.679886"
3000613,"33.209042,-111.677886"
3000614,"33.209042,-111.675886"
3000615,"33.209042,-111.673886"
3000616,"33.209042,-111.671886"
3000617,"33.209042,-111.669886"
3000618,"33.209042,-111.667886"
3000619,"33.209042,-111.665886"
3000620,"33.209042,-111.663886"
3000621,"33.209042,-111.661886"
3000622,"33.209042,-111.659886"
3000623,"33.209042,-111.657886"
3000624,"33.209042,-111.655886"
3000625,"33.209042,-111.653886"
3000626,"33.209042,-111.651886"
3000627,"33.209042,-111.649886"
3000628,"33.209042,-111.647886"
3000629,"33.209042,-111.645886"
3000630,"33.209042,-111.643886"
3000631,"33.209042,-111.641886"
3000632,"33.209042,-111.639886"
3000633,"33.209042,-111.637886"
3000634,"33.209042,-111.635886"
3000635,"33.209042,-111.633886"
3000636,"33.209042,-111.631886"
3000637,"33.209042,-111.629886"
3000638,"33.209042,-111.627886"
3000639,"33.209042,-111.625886"
3000640,"33.209042,-111.623886"
3000641,"33.209042,-111.621886"
3000642,"33.209042,-111.619886"
3000643,"33.209042,-111.617886"
3000644,"33.209042,-111.615886"
3000645,"33.209042,-111.613886"
3000646,"33.209042,-111.611886"
3000647,"33.209042,-111.609886"
3000648,"33.209042,-111.607886"
3000649,"33.209042,-111.605886"
3000650,"33.209042,-111.603886"
3000651,"33.209042,-111.601886"
3000652,"33.209042,-111.599886"
3000653,"33.209042,-111.597886"
3000654,"33.209042,-111.595886"
3000655,"33.209042,-111.593886"
3000656,"33.209042,-111.591886"
3000657,"33.209042,-111.589886"
3000658,"33.209042,-111.587886"
3000659,"33.209042,-111.585886"
3000660,"33.211042,-112.459886"
3000661,"33.211042,-112.457886"
3000662,"33.211042,-112.455886"
3000663,"33.211042,-112.453886"
3000664,"33.211042,-112.451886"
3000665,"33.211042,-112.449886"
3000666,"33.211042,-112.447886"
3000667,"33.211042,-112.445886"
3000668,"33.211042,-112.443886"
3000669,"33.211042,-112.441886"
3000670,"33.211042,-112.439886"
3000671,"33.211042,-112.437886"
3000672,"33.211042,-112.435886"
3000673,"33.211042,-112.433886"
3000674,"33.211042,-112.431886"
3000675,"33.211042,-112.429886"
3000676,"33.211042,-112.427886"
3000677,"33.211042,-112.425886"
3000678,"33.211042,-112.423886"
3000679,"33.211042,-112.421886"
3000680,"33.211042,-112.419886"
3000681,"33.211042,-112.417886"
3000682,"33.211042,-112.415886"
3000683,"33.211042,-112.413886"
3000684,"33.211042,-112.411886"
3000685,"33.211042,-112.409886"
3000686,"33.211042,-112.407886"
3000687,"33.211042,-112.405886"
3000688,"33.211042,-112.403886"
3000689,"33.211042,-112.401886"
3000690,"33.211042,-112.399886"
3000691,"33.211042,-112.397886"
3000692,"33.211042,-112.395886"
3000693,"33.211042,-112.393886"
3000694,"33.211042,-112.391886"
3000695,"33.211042,-112.389886"
3000696,"33.211042,-112.387886"
3000697,"33.211042,-112.385886"
3000698,"33.211042,-112.383886"
3000699,"33.211042,-112.381886"
3000700,"33.211042,-112.379886"
3000701,"33.211042,-112.377886"
3000702,"33.211042,-112.375886"
3000703,"33.211042,-112.373886"
3000704,"33.211042,-112.371886"
3000705,"33.211042,-112.369886"
3000706,"33.211042,-112.367886"
3000707,"33.211042,-112.365886"
3000708,"33.211042,-112.363886"
3000709,"33.211042,-112.361886"
3000710,"33.211042,-112.359886"
3000711,"33.211042,-112.357886"
3000712,"33.211042,-112.355886"
3000713,"33.211042,-112.353886"
3000714,"33.211042,-112.351886"
3000715,"33.211042,-112.349886"
3000716,"33.211042,-112.347886"
3000717,"33.211042,-112.345886"
3000718,"33.211042,-112.343886"
3000719,"33.211042,-112.341886"
3000720,"33.211042,-112.339886"
3000721,"33.211042,-112.337886"
3000722,"33.211042,-112.335886"
3000723,"33.211042,-112.333886"
3000724,"33.211042,-112.331886"
3000725,"33.211042,-112.329886"
3000726,"33.211042,-112.327886"
3000727,"33.211042,-112.325886"
3000728,"33.211042,-112.323886"
3000729,"33.211042,-112.321886"
3000730,"33.211042,-112.319886"
3000731,"33.211042,-112.317886"
3000732,"33.211042,-112.315886"
3000733,"33.211042,-112.313886"
3000734,"33.211042,-112.311886"
3000735,"33.211042,-112.309886"
3000736,"33.211042,-112.307886"
3000737,"33.211042,-112.305886"
3000738,"33.211042,-112.303886"
3000739,"33.211042,-112.301886"
3000740,"33.211042,-112.299886"
3000741,"33.211042,-112.297886"
3000742,"33.211042,-112.295886"
3000743,"33.211042,-112.293886"
3000744,"33.211042,-112.291886"
3000745,"33.211042,-112.289886"
3000746,"33.211042,-112.287886"
3000747,"33.211042,-112.285886"
3000748,"33.211042,-112.283886"
3000749,"33.211042,-112.281886"
3000750,"33.211042,-112.279886"
3000751,"33.211042,-112.277886"
3000752,"33.211042,-112.275886"
3000753,"33.211042,-112.273886"
3000754,"33.211042,-112.271886"
3000755,"33.211042,-112.269886"
3000756,"33.211042,-112.267886"
3000757,"33.211042,-112.265886"
3000758,"33.211042,-112.263886"
3000759,"33.211042,-112.261886"
3000760,"33.211042,-112.259886"
3000761,"33.211042,-112.257886"
3000762,"33.211042,-112.255886"
3000763,"33.211042,-112.253886"
3000764,"33.211042,-112.251886"
3000765,"33.211042,-112.249886"
3000766,"33.211042,-112.247886"
3000767,"33.211042,-112.245886"
3000768,"33.211042,-112.243886"
3000769,"33.211042,-112.241886"
3000770,"33.211042,-112.239886"
3000771,"33.211042,-112.237886"
3000772,"33.211042,-112.235886"
3000773,"33.211042,-112.233886"
3000774,"33.211042,-112.231886"
3000775,"33.211042,-112.229886"
3000776,"33.211042,-112.227886"
3000777,"33.211042,-112.225886"
3000778,"33.211042,-112.223886"
3000779,"33.211042,-112.221886"
3000780,"33.211042,-112.219886"
3000781,"33.211042,-112.217886"
3000782,"33.211042,-112.215886"
3000783,"33.211042,-112.213886"
3000784,"33.211042,-112.211886"
3000785,"33.211042,-112.209886"
3000786,"33.211042,-112.207886"
3000787,"33.211042,-112.205886"
3000788,"33.211042,-112.203886"
3000789,"33.211042,-112.089886"
3000790,"33.211042,-112.087886"
3000791,"33.211042,-112.085886"
3000792,"33.211042,-112.083886"
3000793,"33.211042,-112.081886"
3000794,"33.211042,-112.079886"
3000795,"33.211042,-112.077886"
3000796,"33.211042,-112.075886"
3000797,"33.211042,-112.073886"
3000798,"33.211042,-112.071886"
3000799,"33.211042,-112.069886"
3000800,"33.211042,-112.067886"
3000801,"33.211042,-112.065886"
3000802,"33.211042,-112.063886"
3000803,"33.211042,-112.061886"
3000804,"33.211042,-112.059886"
3000805,"33.211042,-112.057886"
3000806,"33.211042,-112.055886"
3000807,"33.211042,-112.053886"
3000808,"33.211042,-112.051886"
3000809,"33.211042,-112.049886"
3000810,"33.211042,-112.047886"
3000811,"33.211042,-112.045886"
3000812,"33.211042,-112.043886"
3000813,"33.211042,-112.041886"
3000814,"33.211042,-112.039886"
3000815,"33.211042,-112.037886"
3000816,"33.211042,-112.035886"
3000817,"33.211042,-112.033886"
3000818,"33.211042,-112.031886"
3000819,"33.211042,-112.029886"
3000820,"33.211042,-112.027886"
3000821,"33.211042,-112.025886"
3000822,"33.211042,-112.023886"
