1000232,"41.776657,-71.415754"
1000233,"41.776657,-71.413754"
1000234,"41.776657,-71.411754"
1000235,"41.776657,-71.409754"
1000236,"41.776657,-71.407754"
1000237,"41.776657,-71.405754"
1000238,"41.776657,-71.403754"
1000239,"41.776657,-71.401754"
1000240,"41.776657,-71.399754"
1000241,"41.776657,-71.397754"
1000242,"41.776657,-71.395754"
1000243,"41.776657,-71.393754"
1000244,"41.776657,-71.391754"
1000245,"41.776657,-71.389754"
1000246,"41.776657,-71.387754"
1000247,"41.776657,-71.385754"
1000248,"41.776657,-71.383754"
1000249,"41.776657,-71.381754"
1000250,"41.776657,-71.379754"
1000251,"41.776657,-71.377754"
1000252,"41.776657,-71.375754"
1000253,"41.776657,-71.373754"
1000254,"41.776657,-71.371754"
1000255,"41.776657,-71.369754"
1000256,"41.776657,-71.367754"
1000257,"41.776657,-71.365754"
1000258,"41.776657,-71.363754"
1000259,"41.776657,-71.361754"
1000260,"41.776657,-71.359754"
1000261,"41.776657,-71.357754"
1000262,"41.776657,-71.355754"
1000263,"41.776657,-71.353754"
1000264,"41.776657,-71.351754"
1000265,"41.776657,-71.349754"
1000266,"41.776657,-71.347754"
1000267,"41.776657,-71.345754"
1000268,"41.778657,-71.477754"
1000269,"41.778657,-71.475754"
1000270,"41.778657,-71.473754"
1000271,"41.778657,-71.471754"
1000272,"41.778657,-71.469754"
1000273,"41.778657,-71.467754"
1000274,"41.778657,-71.465754"
1000275,"41.778657,-71.463754"
1000276,"41.778657,-71.461754"
1000277,"41.778657,-71.459754"
1000278,"41.778657,-71.457754"
1000279,"41.778657,-71.455754"
1000280,"41.778657,-71.453754"
1000281,"41.778657,-71.451754"
1000282,"41.778657,-71.449754"
1000283,"41.778657,-71.447754"
1000284,"41.778657,-71.445754"
1000285,"41.778657,-71.443754"
1000286,"41.778657,-71.441754"
1000287,"41.778657,-71.439754"
1000288,"41.778657,-71.437754"
1000289,"41.778657,-71.435754"
1000290,"41.778657,-71.433754"
1000291,"41.778657,-71.431754"
1000292,"41.778657,-71.429754"
1000293,"41.778657,-71.427754"
1000294,"41.778657,-71.425754"
1000295,"41.778657,-71.423754"
1000296,"41.778657,-71.421754"
1000297,"41.778657,-71.419754"
1000298,"41.778657,-71.417754"
1000299,"41.778657,-71.415754"
1000300,"41.778657,-71.413754"
1000301,"41.778657,-71.411754"
1000302,"41.778657,-71.409754"
1000303,"41.778657,-71.407754"
1000304,"41.778657,-71.405754"
1000305,"41.778657,-71.403754"
1000306,"41.778657,-71.401754"
1000307,"41.778657,-71.399754"
1000308,"41.778657,-71.397754"
1000309,"41.778657,-71.395754"
1000310,"41.778657,-71.393754"
1000311,"41.778657,-71.391754"
1000312,"41.778657,-71.389754"
1000313,"41.778657,-71.387754"
1000314,"41.778657,-71.385754"
1000315,"41.778657,-71.383754"
1000316,"41.778657,-71.381754"
1000317,"41.778657,-71.379754"
1000318,"41.778657,-71.377754"
1000319,"41.778657,-71.375754"
1000320,"41.778657,-71.373754"
1000321,"41.778657,-71.371754"
1000322,"41.778657,-71.369754"
1000323,"41.778657,-71.367754"
1000324,"41.778657,-71.365754"
1000325,"41.778657,-71.363754"
1000326,"41.778657,-71.361754"
1000327,"41.778657,-71.359754"
1000328,"41.778657,-71.357754"
1000329,"41.778657,-71.355754"
1000330,"41.778657,-71.353754"
1000331,"41.778657,-71.351754"
1000332,"41.778657,-71.349754"
1000333,"41.778657,-71.347754"
1000334,"41.778657,-71.345754"
1000335,"41.780657,-71.477754"
1000336,"41.780657,-71.475754"
1000337,"41.780657,-71.473754"
1000338,"41.780657,-71.471754"
1000339,"41.780657,-71.469754"
1000340,"41.780657,-71.467754"
1000341,"41.780657,-71.465754"
1000342,"41.780657,-71.463754"
1000343,"41.780657,-71.461754"
1000344,"41.780657,-71.459754"
1000345,"41.780657,-71.457754"
1000346,"41.780657,-71.455754"
1000347,"41.780657,-71.453754"
1000348,"41.780657,-71.451754"
1000349,"41.780657,-71.449754"
1000350,"41.780657,-71.447754"
1000351,"41.780657,-71.445754"
1000352,"41.780657,-71.443754"
1000353,"41.780657,-71.441754"
1000354,"41.780657,-71.439754"
1000355,"41.780657,-71.437754"
1000356,"41.780657,-71.435754"
1000357,"41.780657,-71.433754"
1000358,"41.780657,-71.431754"
1000359,"41.780657,-71.429754"
1000360,"41.780657,-71.427754"
1000361,"41.780657,-71.425754"
1000362,"41.780657,-71.423754"
1000363,"41.780657,-71.421754"
1000364,"41.780657,-71.419754"
1000365,"41.780657,-71.417754"
1000366,"41.780657,-71.415754"
1000367,"41.780657,-71.413754"
1000368,"41.780657,-71.411754"
1000369,"41.780657,-71.409754"
1000370,"41.780657,-71.407754"
1000371,"41.780657,-71.405754"
1000372,"41.780657,-71.403754"
1000373,"41.780657,-71.401754"
1000374,"41.780657,-71.399754"
1000375,"41.780657,-71.397754"
1000376,"41.780657,-71.395754"
1000377,"41.780657,-71.393754"
1000378,"41.780657,-71.391754"
1000379,"41.780657,-71.389754"
1000380,"41.780657,-71.387754"
1000381,"41.780657,-71.385754"
1000382,"41.780657,-71.383754"
1000383,"41.780657,-71.381754"
1000384,"41.780657,-71.379754"
1000385,"41.780657,-71.377754"
1000386,"41.780657,-71.375754"
1000387,"41.780657,-71.373754"
1000388,"41.780657,-71.371754"
1000389,"41.780657,-71.369754"
1000390,"41.780657,-71.367754"
1000391,"41.780657,-71.365754"
1000392,"41.780657,-71.363754"
1000393,"41.780657,-71.361754"
1000394,"41.780657,-71.359754"
1000395,"41.780657,-71.357754"
1000396,"41.780657,-71.355754"
1000397,"41.780657,-71.353754"
1000398,"41.780657,-71.351754"
1000399,"41.780657,-71.349754"
1000400,"41.780657,-71.347754"
1000401,"41.780657,-71.345754"
1000402,"41.782657,-71.477754"
1000403,"41.782657,-71.475754"
1000404,"41.782657,-71.473754"
1000405,"41.782657,-71.471754"
1000406,"41.782657,-71.469754"
1000407,"41.782657,-71.467754"
1000408,"41.782657,-71.465754"
1000409,"41.782657,-71.463754"
1000410,"41.782657,-71.461754"
1000411,"41.782657,-71.459754"
1000412,"41.782657,-71.457754"
1000413,"41.782657,-71.455754"
1000414,"41.782657,-71.453754"
1000415,"41.782657,-71.451754"
1000416,"41.782657,-71.449754"
1000417,"41.782657,-71.447754"
1000418,"41.782657,-71.445754"
1000419,"41.782657,-71.443754"
1000420,"41.782657,-71.441754"
1000421,"41.782657,-71.439754"
1000422,"41.782657,-71.437754"
